"","a","b","phi"
"315",-3.27798091696099,0.027731722808642,79.7822974786094
"316",-3.30195961711316,0.0241015648350724,80.7778214976517
"317",-3.34087558087579,0.0275837706341975,52.9703883860641
"318",-3.28534035969945,0.0316396008761056,75.4113291649047
"319",-3.29677946139865,0.0203353628633673,70.0561689007148
"320",-3.29194077729398,0.0141976844357126,79.0611428547249
"321",-3.31752129282898,0.0255737203103299,79.3634288523684
"322",-3.31840293223574,0.023596983872116,80.9521042028648
"323",-3.30089358684941,0.0153023267942798,92.7012814769929
"324",-3.18610166900642,0.0141831552758951,114.297585807615
"325",-3.23449532480194,0.012941313163985,120.670035357007
"326",-3.25268592874938,0.00914583274086708,81.8763307055245
"327",-3.21639364224585,0.00896743674936998,65.0700072946735
"328",-3.12846582896287,0.0100313925932923,86.1536025872326
"329",-3.19066109351468,0.0159716285147691,86.8687936250309
"330",-3.21485458325528,0.0128665322108158,94.3297095462221
"331",-3.14520854846492,0.0121937669141427,66.88779846687
"332",-3.05038247019501,0.00982208904575778,108.913435654827
"333",-3.08088542371616,0.0104612779551708,66.5281504862036
"334",-3.16594937875635,0.0118718803579183,99.4659733215455
"335",-3.18909875628735,0.00206475150086261,92.9133005057825
"336",-3.11815763970056,0.0025400797525578,61.3821957713651
"337",-3.13512955000972,0.00603716724292184,63.0691317177369
"338",-3.12408249440371,0.00986345822369727,100.733158671869
"339",-3.14456051997746,0.0119734355198522,92.3576912721767
"340",-3.19636859945524,0.00814598990547723,91.6842332372129
"341",-3.26252797759677,0.00685249515342551,108.949216985252
"342",-3.1440115065588,0.00868707452240236,111.188251227557
"343",-3.13306525171974,0.00623669481193266,84.7207745813561
"344",-3.16356825882745,0.00507191511347408,85.2733803591008
"345",-3.10540239242188,0.00290823681074761,100.495560171662
"346",-3.07542291695439,0.00846785493238901,97.1715616025545
"347",-3.26448833469851,0.00853058373544543,95.7384577416759
"348",-3.24332201780465,0.00717282557862834,97.5749460222659
"349",-3.26400230084513,0.00966975881284973,72.2109626151995
"350",-3.10203951154719,0.0115397894968427,77.6676993797716
"351",-3.19444605656198,0.0115603007514976,88.1933458534597
"352",-3.21575391739331,0.0116255807745122,91.8891932599063
"353",-3.1567379645671,0.012657521791566,112.859733937357
"354",-3.22602109109597,0.0131826346101683,129.562182421117
"355",-3.28935877905467,0.0142686053624566,110.43154422452
"356",-3.30125560216076,0.0297757590547467,99.6063012282214
"357",-3.3810181811712,0.0266319923374258,88.0537023150865
"358",-3.38222496570321,0.0251495913526623,84.4988116921997
"359",-3.34796438924661,0.0249748858264806,92.3425723894404
"360",-3.31287961396019,0.024999370786318,108.472815041102
"361",-3.37846395004267,0.0194945046309212,114.108330461962
"362",-3.33608842237443,0.0241577256377749,115.380342720675
"363",-3.26181407849143,0.0251979187754195,68.3869140040186
"364",-3.25827678557748,0.017399871509935,73.073007853825
"365",-3.29394597820296,0.0269628962010935,106.739974273324
"366",-3.343173342964,0.0180713927286277,100.345094982439
"367",-3.28722639996769,0.0157433352938895,84.1314994720988
"368",-3.27495943848903,0.019927363899274,93.90673764568
"369",-3.24014256454884,0.0201598571286789,90.0016906046619
"370",-3.29817366451386,0.0126271298711419,95.133690612275
"371",-3.22870866473558,0.0165797212036086,93.9184765259587
"372",-3.25024645665645,0.0219528992138259,104.041333888425
"373",-3.21807275451796,0.0187570090128297,79.2489154145539
"374",-3.28764595374087,0.0186369153705892,72.3371674369609
"375",-3.16508141266573,-0.000195666382613142,88.8811424327285
"376",-3.1078035202345,0.00699599538706611,87.751437281335
"377",-3.12871968486105,0.00708155755447378,80.0641390879114
"378",-3.16005286987611,0.0045113355643435,83.2398225694158
"379",-3.14746860239989,0.0126030922802567,100.281291082598
"380",-3.21060610042488,0.0111759319054963,106.602813222011
"381",-3.17227664158703,-0.000746480777877962,83.7678255786138
"382",-3.13830809015116,0.00149731851000377,94.3242275957764
"383",-2.98904671063986,-0.00241371487006327,95.0537817063351
"384",-2.85360604752876,-0.000333823899885306,71.8602339885372
"385",-3.03041014238804,0.00778607153136558,58.7450319685908
"386",-3.03527722827682,0.00436052679165504,69.2300220051054
"387",-3.17739568226802,0.000796394024663077,70.3438766818567
"388",-3.16945290190422,0.00602552818518999,115.585040232548
"389",-3.16067608956085,0.0056901252839749,116.705893694604
"390",-3.12036661163371,0.00913479056362421,86.6222128827544
"391",-3.21570857863686,0.0204077896582049,90.8165022407183
"392",-3.32652747683926,0.0144407285455188,91.9164472919083
"393",-3.18798035252338,0.0216935341897047,95.7950029832012
"394",-3.36499352277257,0.0175077600403432,100.477476209515
"395",-3.362931219831,0.0193681971585828,88.4601705370476
"396",-3.28390204154942,0.0237881160675727,86.4473034803391
"397",-3.32084148278916,0.0199118397776375,81.4830622977473
"398",-3.42256112925878,0.0299845290163965,97.7597690086284
"399",-3.47785240758719,0.0371701320245972,102.356008342536
"400",-3.28579207670571,0.0299011520429868,70.1234673674472
"401",-3.32890341603534,0.0313530407427607,83.0404349587958
"402",-3.29482108735144,0.0264495364800023,79.8047575867586
"403",-3.40851184427514,0.0266113701353709,93.2323708543259
"404",-3.36183501379649,0.0280670831815591,106.057477038051
"405",-3.34595566779212,0.0181413682808096,101.605759282995
"406",-3.30725462603757,0.012754168206483,77.8374895356175
"407",-3.11694765247169,0.00852174090946969,80.911038091281
"408",-3.08802168780734,0.0101867282170375,81.010064619071
"409",-3.2088938266232,0.0157833681925684,88.8336579324215
"410",-3.21031801259295,0.0146064117657234,85.8716968425281
"411",-3.22289705756259,0.014136060141127,111.778281067154
"412",-3.24285801340915,0.0114866414585382,112.833660298684
"413",-3.07367209424669,0.00343132545783255,87.2427167992342
"414",-3.10492105533165,0.00143053207572539,80.6541851566085
"415",-3.03937034547845,-0.000611171975814378,100.553858244911
"416",-3.10069124242968,0.0135944665741776,71.8958325206177
"417",-3.08246762070592,0.0194428730453546,60.7770199637471
"418",-3.28254050895097,0.0192786292968469,70.2520785979942
"419",-3.25376821438567,0.0206044237931682,97.6769588160469
"420",-3.23708505467207,0.0184010069404356,82.2017008616811
"421",-3.12354208762741,0.0151679565265639,120.998646370942
"422",-3.2980798442129,0.00992145190109265,90.6754546798862
"423",-3.09842114316206,-0.00083051245091882,90.6653089187489
"424",-3.17290106420396,0.00376001812165973,93.1859371597107
"425",-3.02692601459795,0.00810054619878641,93.5603983140334
"426",-3.03760797439262,0.0082675414667484,78.6522265818257
"427",-3.12187561621331,0.00387390165321906,84.4296035772326
"428",-3.12748426751168,0.0123390496429473,95.2744351764865
"429",-3.16409022785181,0.0129808542763335,72.4807950373799
"430",-3.18257132516159,0.00396208164482397,125.144614939663
"431",-3.17792319987784,0.0131423609482547,127.135681019658
"432",-3.26703688237534,0.00595705428716418,117.799385382587
"433",-3.01043096549677,0.00704172254792389,118.105928913623
"434",-3.11249303600278,0.00592267376118329,83.8893666895392
"435",-3.07372413829875,0.0010908594706653,89.4958439592725
"436",-3.05697644761377,0.00627480269773875,88.3913753127638
"437",-3.05142295372478,0.00134688821101878,64.2036144089359
"438",-3.05772392243243,0.00566593472379364,78.9463201561243
"439",-2.96485721464027,-0.0146913220764454,84.4876319125669
"440",-2.88505976874541,-0.0115090245306917,79.8876537878902
"441",-2.95383111173445,-0.00363255869783474,82.2234338304201
"442",-2.97373466754823,-0.0147609818036075,90.633032551439
"443",-2.93311073816755,-0.00764902474367958,95.0124164121113
"444",-2.95241241814708,0.000280711434557893,96.8634474994001
"445",-3.02976798689275,0.00511169891198634,72.1342711146295
"446",-3.0670807828111,0.00493090308349699,80.9687316249158
"447",-3.06458584439669,0.00987262197640342,65.0423425580266
"448",-3.08752497879617,-0.00191580997003177,96.7406708787748
"449",-3.0263878794711,-0.00624097533991344,91.3786557442354
"450",-3.01114699993177,-0.00377043518822912,80.76653397941
"451",-3.02956366354471,-0.00355669610185725,93.8608727385582
"452",-3.02154706723687,-0.00245180629271048,97.1977235976311
"453",-3.01161576664146,-0.00447955542521907,83.1862919825038
"454",-3.05135603046528,-0.00244595701988475,104.524814663369
"455",-3.04015638741329,-0.000177799275554519,96.1678912786378
"456",-3.05751406750935,0.00394826688137435,90.5526500235209
"457",-3.04919117717671,0.00953913676960281,71.8631659359366
"458",-3.11432030714889,0.00689415240437795,69.1161631587716
"459",-3.1045375578821,0.00317363081335947,96.7561501999747
"460",-3.11237503310505,0.00468391844120466,81.8688332470655
"461",-3.13620861343464,0.00963395597623315,91.4810564037224
"462",-3.2007620182895,0.00736028005110755,103.273449606579
"463",-3.05201028833963,0.00102410503603906,75.6968669402662
"464",-3.03036747756405,0.000702813114588239,77.2916820349933
"465",-3.11999009467058,0.000873666079128505,78.5941288028913
"466",-3.047510578804,0.00107224188374076,96.9208320749387
"467",-3.07927710443046,-0.00295382212470659,107.74309538175
"468",-3.03479068648303,-0.00495338520295524,110.53315214612
"469",-2.94458583263473,-0.00521667355194813,77.816350671143
"470",-2.91603151247794,-0.0161507066365702,99.3372342250756
"471",-2.97217747691792,-0.00281334814459221,76.2787142176194
"472",-2.94364924760146,0.000785242400512726,94.3152727395853
"473",-3.07088308660539,-0.000570152521708294,66.0408690186639
"474",-3.06519962006474,0.00475384340185795,100.786735875773
